bbc_url_id	date	news_title	label
46755999	4 Oṣù Ṣẹ́rẹ́ 2019	Amina Zakari: INEC ní Amina Zakari kọ́ ni yóò wà ní ìdí ìbò kíkà lásìkò ìdìbò 2019	politics
49329510	13 Oṣù Ògún 2019	Ojúde Ọba: Ayẹyẹ tó ń ṣàfihàn àṣà àjogúnbá Yorùbá	entertainment
50626102	2 Oṣù Ọ̀pẹ̀ 2019	Elephants Death: Erin mẹ́fa d'olóògbé níbi tí wọ́n ti fẹ́ dóòlà ẹ̀mí ara wọn	entertainment
47109209	3 Oṣù Èrèlè 2019	Ààrẹ Gani Adams: Olùdíje tó bá ṣetán lórí àtúntò ìlànà ìṣèjọba ni Yorùbá yóò dìbò fún	politics
48048429	26 Oṣù Ìgbé 2019	Child marriage: $3,500 la gbà láti fa ọmọ ọdún márùn-ún f'ọ́kọ	world
46875607	15 Oṣù Ṣẹ́rẹ́ 2019	2019 Election: INEC sòfin láti dènà fífi owó ràbò níbi ìdìbò 2019	politics
51306186	30 Oṣù Ṣẹ́rẹ́ 2020	Buhari Resign: Secondus ní kí Buhari kéde nǹkan ò fararọ lẹ́ka ààbò, bí bẹ́ẹ̀ kọ́ kó kọ̀wé fipò sílẹ̀	politics
47236621	14 Oṣù Èrèlè 2019	JOHESU: L'Oṣogbo, àwọn òṣìṣẹ́ iléèwòsàn LAUTECHTH wọ́de lórí àìsan owó oṣù	health
47215537	12 Oṣù Èrèlè 2019	2019 Elections: Ìyàwó Atiku ní dídùn lọsàn yóò so fún ọkọ òun	politics
46767775	5 Oṣù Ṣẹ́rẹ́ 2019	Pinnick: Àwọn ọ̀tá mi ló fẹ́ b'orúkọ mi jẹ́	sport
50668244	5 Oṣù Ọ̀pẹ̀ 2019	Hot mic moment: Àwọn ìlúmọ̀ọ́ká olórí orílẹ́-èdè tó sọ̀rọ̀ fẹnu kọ pẹ̀lú ẹ̀rọ gbohùngbohùn rèé	world
51016798	7 Oṣù Ṣẹ́rẹ́ 2020	2023 presidency: Ààrẹ Buhari ní òun kò leè dá sí ètò yíyan ààrẹ tuntun lọ́dún 2023	politics
50275058	2 Oṣù Bélú 2019	APC Crisis: Àwọn jàndùkú kọlu Ọba Eko àti Gomina ìpínlẹ̀ Edo lọ́nà ilé Oshiomole	politics
47534311	12 Oṣù Ẹrẹ̀nà 2019	Governorship election update: PDP ní ẹgbẹ́ òun ló ń mókè láwọ̀n ìpínlẹ̀ tí ìbò kó ti parí	politics
50842264	19 Oṣù Ọ̀pẹ̀ 2019	Kano couple: Bí ìyàwó mi ẹni ọdún 84 bá bí ìbejì, Hussaina ati Hassana la ó sọ wọ́n	nigeria
49637096	10 Oṣù Owewe 2019	Busola Dakolo: Mílíọ́nù mẹ́wàá náírà tí a béèrè kì í ṣe owó gbà má-bínú	entertainment
51610510	24 Oṣù Èrèlè 2020	BBC Africa Eye: Ìyá mi, bí mo bá rántí ikú rẹ lásìkò ìrọbí, àìbímọ tèmí ń pa mí kú díẹ̀díẹ̀	entertainment
48010279	22 Oṣù Ìgbé 2019	Sri Lanka attack: Orílẹ̀èdè mẹjọ, yàtọ̀ sí Sri lanka ló pàdánù èèyàn wọn nínú ìṣẹ̀lẹ̀ náà	world
46478779	10 Oṣù Ọ̀pẹ̀ 2018	Aisha Buhari: Àwọn alágbára ti já ìjọba gbà mọ́ ọkọ mi lọ́wọ́	politics
47053760	30 Oṣù Ṣẹ́rẹ́ 2019	Nigeria 2019 Elections: Èwo nínú ìlérí tí Buhari ṣe ní 2015 ló ti mú ṣẹ?	politics
48594441	12 Oṣù Òkúdu 2019	June 12: Ọjọ́ tí ọ̀pọ̀ ẹ̀yà, èdè àti ẹlẹ́sìnjẹ̀sìn tó wà ní Nàíjíríà papọ̀ di ọ̀kan	politics
46679117	25 Oṣù Ọ̀pẹ̀ 2018	Broadcasting Service of Ekiti State di ṣíṣí padà lẹ́yìn oṣù máàrùn	entertainment
49724881	17 Oṣù Owewe 2019	Saudi Arabia oil attack: Buhari ní ojú Nàìjíríà ti rí ohun tí Saudi Arabia ń rí báyìí	world
49479852	27 Oṣù Ògún 2019	COZA RAPE: Ilé ọlọpàá ìlú Abuja pé Fatoyinbo fún ìfọ̀rọ̀wánilẹ́nuwò	entertainment
50212432	28 Oṣù Ọ̀wàrà 2019	Fọ́tò ló ṣàfihàn ibi tí ọmọ ti Nọọsi jígbé lódún 1997 wà	health
50914744	26 Oṣù Ọ̀pẹ̀ 2019	Wizkid: 'Ọfẹ ní hug'; Ṣé Wizkid yóò fẹ padà wá kọrin ní Ilorin mọ pẹlú òun tí ojú rẹ rí	entertainment
48667203	18 Oṣù Òkúdu 2019	Egypt President: Aàrẹ Morsi torílè-èdè Egypt dákú,ó gba ibẹ̀ derò alákeji	africa
50429593	15 Oṣù Bélú 2019	Kogi & Bayelsa Polls: Buhari ní ìdìbò gómìnà gbọdọ̀ lọ nírọwọ́ rọsẹ̀	politics
51396049	6 Oṣù Èrèlè 2020	Sotitobire: Iléẹjọ́ ṣún ìgbẹ́jọ́ síwájú di ọjọ́ kẹrìndínlógún oṣù Kẹta ọdún 2020	nigeria
46381981	29 Oṣù Bélú 2018	LUTH: Nítorí àìsan owó oṣù, àwọn dókítà ARD da iṣẹ́ sílẹ̀ ní ilé ìwòsàn LUTH nílùú Èkó	health
49865660	28 Oṣù Owewe 2019	Ondo state: Bàbá ọlọ́mọ méjì kú sínú àgbàrà òjò nílùú Akure	nigeria
49856369	27 Oṣù Owewe 2019	Kí ló mú kí àwọn ọ̀yìnbó aláwọ̀ funfun gé'run Dàda ọmọ aláwọ̀dúdú?	world
51260651	27 Oṣù Ṣẹ́rẹ́ 2020	Algon Oyo: Àwọn ọlọ́pàá ẹnu ọ̀nà káńṣù náà ṣetán láti wọ́n eṣinṣin tó bá ta fírí	nigeria
51276669	28 Oṣù Ṣẹ́rẹ́ 2020	Toyosi Adesanya: Iléeṣẹ́ ọlọ́pàá ní Kwara ní àwọn àti Fijilanté wà nínú igbó láti ṣàwárí ọ̀daràn tó ṣèkọlù náà	nigeria
51595687	22 Oṣù Èrèlè 2020	Fire Eater: Azonto ní àfojúṣùn òun ni láti lọ fi idán iná yìí pa owó lókè òkun	entertainment
49801042	23 Oṣù Owewe 2019	Osun Kidnapping: Àwọn afunrasí darandaran jí èèyàn mẹ́rìnlá gbé nńú bọ́ọ̀sì Osogbo sí Abuja	nigeria
49114499	25 Oṣù Agẹmọ 2019	Ààrẹ Beji Caid Essebsi, torílẹ̀èdè Tunisia jáde fáyé	africa
51513412	15 Oṣù Èrèlè 2020	Bullion Van: Àwọn ọ̀dọ́ ìlú Akure faraya lẹ́yìn tí ọkọ̀ akówó sálọ lẹ́yìn tó pa okùnrin kan	nigeria
48940361	10 Oṣù Agẹmọ 2019	Ilé aṣòfin àgbà: Ìsìnmi olóṣù méjì wa kò le è ṣàkóbá fún àyẹ̀wò mínísítà	nigeria
49176294	31 Oṣù Agẹmọ 2019	Community Policing: ìjọba ìbílẹ kọọkan yóò gbà ààdọta òsìsẹ	nigeria
50301993	5 Oṣù Bélú 2019	Lagos-Ibadan Express Road: Ìjọba àpapọ̀ ní òun yóò ṣí ọ̀nà tó tì padà ní Dec 15 fọ́dún Kérésì	nigeria
48119149	2 Oṣù Ẹ̀bibi 2019	God support stealing' fídíò ọlọ́pàá tó n da orí ayélujára rú'?	nigeria
49541042	1 Oṣù Owewe 2019	RUGA: Adeboye ní àsìkò tó láti wá nǹkan ṣe sí ọ̀rọ̀ ètò pápá ìjẹko RUGA pátápátá	nigeria
50676251	5 Oṣù Ọ̀pẹ̀ 2019	Budget 2020: Ilé aṣòfin àgbà buwọ́lu àbá ìṣúná N10.59trn fún ọdún 2020	nigeria
50535062	24 Oṣù Bélú 2019	#6thAFRIMA: Burnaboy, 2baba, tiwa Savage àti Wizkid da ilẹ̀ rú ní AFRIMA	entertainment
47522845	11 Oṣù Ẹrẹ̀nà 2019	Governorship Election Updates: Ajimọbi gba Makinde nimọran lati gbaradì fún iṣẹ́ ńla	politics
49889160	1 Oṣù Ọ̀wàrà 2019	Moroccan Journalist: Hajar Raissouni de èrò ẹwọn lórí ẹ̀sùn àgbèrè àti oyún ṣíṣẹ́	africa
46238178	16 Oṣù Bélú 2018	Dapchi: Àwọn akẹgbẹ́ Leah Sharibu padà sí ilé ìwé, ṣùgbọ́n Leah kò bá wọn wọlé	nigeria
48034262	24 Oṣù Ìgbé 2019	Soyinka: Háà, ó ṣe. Ìran mi já Nàìjíríà kulẹ̀	nigeria
47222527	13 Oṣù Èrèlè 2019	2019 El;ections: Ìjàmbá iná tó ń wáyé lemọ́lemọ́ ń kọ àjọ INEC lóminú	politics
48205575	9 Oṣù Ẹ̀bibi 2019	Adeleke vs Oyetola: Ilé ẹjọ́ kòtẹmilọ́rùn yóò dájọ́ ìdìbò gómìnà Oṣun ọdún 2018	politics
48177430	6 Oṣù Ẹ̀bibi 2019	Wo àwọn orílẹ̀èdè tí wákàtí ààwẹ̀ wọn gùn ju ti Nàìjíríà lọ	world
51519915	16 Oṣù Èrèlè 2020	PDP sí Buhari: Gbájú mọ́ ìṣèjọba rẹ ní, yé dùnkokò mọ́ alátakò àti oníròyìn	politics
49472143	26 Oṣù Ògún 2019	BBNaija 2019: Gedoni kúrò ní BBNaija. Khafi bu sẹ́kún	entertainment
51024954	7 Oṣù Ṣẹ́rẹ́ 2020	Naira Marley: Pásítọ̀ Omatsola tún kìlọ̀ fáwọn ọ̀dọ́ láti yé pe ara wọn ní Marlians	entertainment
48360222	21 Oṣù Ẹ̀bibi 2019	Simon Lalong: Gómìnà ìpínlẹ̀ Plateau ni ẹni tó bá fẹ́ ipò ní ìjọba òun gbọ̀dọ̀ yan ẹranko kan láàyò	politics
49923531	3 Oṣù Ọ̀wàrà 2019	Police Attack: Ọ̀bẹ ni ọkùnrin kan fi pa Ọlọpàá mẹrin ni Paris	world
46604035	18 Oṣù Ọ̀pẹ̀ 2018	Fayemi: Gbèsè tí mo bá nílẹ̀ ni kò jẹ́ kí n ti yan kọmíṣọ́nà	politics
50259078	1 Oṣù Bélú 2019	Trafficking in Abuja: Ọkùnrin 15 ni mò ń ba sùn lọ́ọ̀jọ áti san owó ọ̀gá mi	nigeria
51172742	20 Oṣù Ṣẹ́rẹ́ 2020	Isabel dos Santos: Obìnrin tó lówó jùlọ ní Africa 'ja orílẹ̀-èdè rẹ̀, Angola lólè' fi kó ọ̀rọ̀ jọ	africa
50663729	9 Oṣù Ọ̀pẹ̀ 2019	Sudan: Àwọn olórí Sudan bẹ Amẹrika pé kó yọ ọ́ kúrò nínú àwọn orílẹ́-èdè agbésùnmọ̀mí	world
48034870	24 Oṣù Ìgbé 2019	Owó làwọn olóṣèlú mọ̀ ni wọ́n ṣe fẹ́ kí dókítà lọ sókè òkun - NMA	health
47524826	11 Oṣù Ẹrẹ̀nà 2019	2019 elections: INEC ní òṣìṣẹ́ rẹ̀ tó sá lọ kò ní gbowó iṣẹ́ rẹ̀	politics
46672032	24 Oṣù Ọ̀pẹ̀ 2018	Ọgọ́rùn ún èèyàn tí pàdánù ẹ̀mí wọn nínú ìkọlù Zamfara	nigeria
48300789	16 Oṣù Ẹ̀bibi 2019	Kogi, Bayelsa Governorship Elections: INEC kéde ọjọ́ tuntun	politics
51625273	25 Oṣù Èrèlè 2020	#SagamuOnFire: Àwọn ẹbí Tiamiyu bèrè fún ìwádìí tòótó lórí ikú ọmọ wọn	nigeria
46504194	10 Oṣù Ọ̀pẹ̀ 2018	Obasanjo: Ìdùnnú ọmọ Nàìjíríà ló jẹ́ mí lógún ní 2019	politics
46644412	21 Oṣù Ọ̀pẹ̀ 2018	Election 2019: Afẹ́nifẹ́re pín nítorí Buhari àti Atiku	politics
46429920	31 Oṣù Ṣẹ́rẹ́ 2019	Nigeria 2019 Elections: Kíni o mọ̀ nípa Jimi Agbaje tó ń díje fún gómìnà ìpínlẹ̀ Eko	politics
46756002	4 Oṣù Ṣẹ́rẹ́ 2019	Nollywood: Bàbá Sàlá, Ọmọgé Campus, Ajimajasan àtàwọn òṣèré mí ì jáde láyé ní 2018	entertainment
47927965	14 Oṣù Ìgbé 2019	Àwọn ará àdúgbó Lekki rí orí àti ara ọkùnrin mẹ́ta ní àdúgbo wọn	nigeria
50873930	20 Oṣù Ọ̀pẹ̀ 2019	FGM: Èyí ni bí àwọn obìnrin kan ṣe n fi abẹ̀ dídá sọ ara wọn di 'fágìn' lẹ́ẹ̀kejì	health
49590160	5 Oṣù Owewe 2019	Ooni: EFCC, ẹ se àtúnse sí ìgbé ayé àwọn ọdaràn tẹ bá mú	nigeria
49058203	20 Oṣù Agẹmọ 2019	Osun: Gboyega Oyetola, Adeleke ń ṣe àríyànjiyàn lórí èyí tó dárajù nínú 'oníjó' àti 'akówójẹ'	politics
50364497	10 Oṣù Bélú 2019	Yoruba Films: Toyin Abraham ní 'gbogbo èèyàn loníbárà', Ijebu ta sí Odunlade	entertainment
51346192	2 Oṣù Èrèlè 2020	Pastor Adeboye ṣáájú ìwọ́de àdúrà lòdí sí ìpànìyàn ní Nàìjíríà	entertainment
49705755	15 Oṣù Owewe 2019	Fuoye: NANS késí ẹ̀ka ẹ́gbẹ́ l‘Osun, Ondo, Kogi láti máa bọ̀ ní Ekiti	nigeria
49181855	31 Oṣù Agẹmọ 2019	Tanker Accident: Ọ̀pọ̀ èèyàn tó ń lọ sẹ́nu iṣẹ́ àti okoòwò ló tàn sílẹ̀	nigeria
49702876	14 Oṣù Owewe 2019	Tammy Abraham lewaju,Tomori tẹle bí Chelsea ṣe dáná sun Wolves mọ́lé	sport
47996119	20 Oṣù Ìgbé 2019	Armed Robbery: Ọmọ Nàìjíríà mẹ́jọ gba ìdájọ́ ikú ní UAE	world
51625557	25 Oṣù Èrèlè 2020	Hosni Mubarak: Ààrẹ́ Egypt tẹ́lẹ̀ jáde láyé	africa
50294525	5 Oṣù Bélú 2019	Lagos Housing: 'Àwọn ayálégbé máa san mílíọ̀nú mẹ́rin fún ilé oníyàrá méjì lágbègbè V.I. l'Eko '	nigeria
51169193	20 Oṣù Ṣẹ́rẹ́ 2020	Abule Egba Explosion: Ọ̀pọ̀ ẹ̀mí àti dúkìá ṣòfò níbi ọ̀pá epo tó gbiná	nigeria
48346571	21 Oṣù Ẹ̀bibi 2019	Snake bite: Ejò sàn adájọ South Africa tó lọ gbàfẹ ni Zambia pá	africa
47534447	12 Oṣù Ẹrẹ̀nà 2019	APC: Akeredolu ti gba ‘Kueri’lórí aṣemáṣe rẹ̀ nínú ẹgbẹ́	politics
50798975	16 Oṣù Ọ̀pẹ̀ 2019	Nigeria-Ghana trade war: Ààrẹ Ghana pàṣẹ kò sáàyè òwò fọ́mọ China tàbí Nàìjíríà mọ́ ní Ghana	world
49341112	14 Oṣù Ògún 2019	Seyi Makinde: Gbogbo ẹ̀yin tí ipò kò tíì kàn, ẹ fọkàn balẹ̀, yóò kàn yín láìpẹ́	politics
47288455	19 Oṣù Èrèlè 2019	BBC Yorùbá: Olóòtú ní àwọn ṣẹ̀ṣẹ̀ ń mú ẹyẹ bọ̀ lápò ni, ẹ tì rí nkànkan	entertainment
48578871	10 Oṣù Òkúdu 2019	State Assembly: Adebo, Oluomo di adarí ilé aṣòfin ìpínlẹ̀ Oyo, Ogun	politics
48973743	13 Oṣù Agẹmọ 2019	Afenifere: Ọlọ́pàá kò le sọ bóyá Fulani darandaran ló pa Funke Olakunrin	nigeria
48242565	12 Oṣù Ẹ̀bibi 2019	Osun Governorship Elect: Dele àbúrò Adeleke ní PDP yóò borí nílé ẹjọ́ tó gajù lọ	politics
51485228	13 Oṣù Èrèlè 2020	Sunday Igboho: Alukoro ọlọ́pàá Ọyọ ní àwọn ọlọ́pàá kọ́ ló kọlu aráàlú, iṣẹ́ wọn ni wọ́n ń ṣe	nigeria
49641603	9 Oṣù Owewe 2019	Xenophobia: Buhari pàṣẹ pé kí wọ́n kó àwọn ọmọ Nàìjíríà kúrò ní South Africa	africa
47243247	14 Oṣù Èrèlè 2019	2019 elections: Èyí ní òdíwọ̀n ọ̀rọ̀ àwọn olùdíje ipò ààrẹ ní Nàìjíríà sọ lórí ọrọ̀ ajé?	politics
47716369	27 Oṣù Ẹrẹ̀nà 2019	World theatre Day: Kosọkọ ní ètò adójútòfò wà fọ́jọ́ alẹ́ àwọn onítíátà	entertainment
49713092	16 Oṣù Owewe 2019	Fake Ceritificate: Ìjọba Ọṣún ní yóò ṣoro láti gba òṣìṣẹ́ tó ní ẹbu ìwé ẹ̀rí síṣẹ́ mọ́	nigeria
51067310	10 Oṣù Ṣẹ́rẹ́ 2020	Yollywood: Tóyìn Abraham kẹ̀yìn sí àgbo títà, Ṣọlá ọmọ Jídé Kòsọ́kọ́ ṣe ọjọ́ ìbí	entertainment
50920354	27 Oṣù Ọ̀pẹ̀ 2019	Premiership: Arsenal ta ọ̀mì 1-1 pẹ̀lú Bournemouth ní ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́ Arteta	sport
47594158	16 Oṣù Ẹrẹ̀nà 2019	Rivers Governorship Election: Àwọn janduku àti ọmọ ilé ìṣẹ́ ológun ló wà nìdí ìdìbò tó dàrú	politics
50784071	13 Oṣù Ọ̀pẹ̀ 2019	Kwara Commissioners: Àgùnbánirọ̀ obìnrin, ẹni ọdún mẹ́rìndínlọ́gbọ̀n di kọmíṣọ́nnà ní Kwara	politics
48406786	26 Oṣù Ẹ̀bibi 2019	South Africa: Èrò àwọn èèyàn ṣọ̀tọ̀ọ̀tọ̀ lórí fidio ti Aisha Buhari fi síta	africa
51044378	9 Oṣù Ṣẹ́rẹ́ 2020	Siji Ọlamiju: Paracetamol àti ìyẹ̀fun bleach tí àwọn ọlọ́jà ń lo láti ṣe GààríÌ ti mú kí ijọba pariwo síta	health
47118491	4 Oṣù Èrèlè 2019	APC Rally: Àdúgbò Festac ni ìjàmbá tó mú ẹ̀mí lọ ti wáyé	politics
47594160	16 Oṣù Ẹrẹ̀nà 2019	Gbenga Daniel: Ìdí tí mo fi kọ̀wé fi ẹgbẹ́ òṣèlú PDP silẹ	politics
49737705	18 Oṣù Owewe 2019	Champions league: Chelsea gbélé fọrùn rọ́ ní Stamford Bridge, àwìn ni Valencia fi ṣẹ Lampard lọ́wọ́	sport
48256013	14 Oṣù Ẹ̀bibi 2019	Police arrest: Kà nípa ohun mẹ́wàá tí o ní láti ṣe bí ọlọ́pàá bá mú ọ	nigeria
49612329	6 Oṣù Owewe 2019	Community policing: Ọ̀gá ọlọ́pàá Mohammed Adamu ní ètò ń lọ fún ọlọ́pàá agbègbè	nigeria
46320015	23 Oṣù Bélú 2018	FGM: Obìnrin igba mílíọ̀nù(200m) ló ti farakásá abẹ́ dídá	health
46518356	11 Oṣù Ọ̀pẹ̀ 2018	EFCC: Àwọn ọmọ Orji Kanu la mú, kìí se ti Atiku	nigeria
50388924	12 Oṣù Bélú 2019	Makinde vs Adelabu: Ogunlọ́gọ̀ èrò ṣàbẹ̀wò àtìlẹyìn sí Seyi Makinde	politics
46936637	20 Oṣù Ṣẹ́rẹ́ 2019	ASUU: Ìpádé míràn pẹ̀lú ìjọba yóò wáyé lọ́jọ́ Ajé	nigeria
47854808	8 Oṣù Ìgbé 2019	Lagos Kidnap: Wo ohun tí ọlọ́pàá ti ṣe nípa àwọn méje tí wọ́n jí gbé l'Eko	nigeria
47498726	8 Oṣù Ẹrẹ̀nà 2019	2019 elections: Ganduje ní òun yóò gba èsì yóòwù tó bá jáde ní ìdìbò gómìnà Kano	politics
49068224	22 Oṣù Agẹmọ 2019	Àwọn olóṣèlú ló fẹ́ sọ darandaran Fulani lórúkọ burúkú, àwa kìí gbébọn-Miyetti allah	nigeria
49712231	16 Oṣù Owewe 2019	Mile 12 Accident: LASEMA ní ọkọ̀ akẹ́rù tó sọ ìjánu rẹ̀ nù lásìkò eré àsápajúdé ló fa sábàbí	nigeria
49463807	25 Oṣù Ògún 2019	Drug Trafficking: Ọmọ Yorùbá 16 ló wà nínú 23 tíjọba Saudi fẹ pa	nigeria
47119649	4 Oṣù Èrèlè 2019	Ilé ẹjọ́ dájọ́ ikú fún àwọn tó pa Tìmílẹ́hìn, akẹ́kọ̀ọ́ fásitì UNIOSUN l'Oṣogbo	nigeria
51225516	23 Oṣù Ṣẹ́rẹ́ 2020	Transparency International: Ipò 144 ní Nàíjíríà wà nínú orílẹ̀èdè 180 tí wọ́n ṣe ìwádìí rẹ̀	world
47249485	15 Oṣù Èrèlè 2019	NigeriaDecides2019 : Kíni àwọn ohùn tó ṣé kókó tó yẹ ká mọ ṣáájú ìdìbò	politics
46324987	19 Oṣù Ṣẹ́rẹ́ 2019	Nigeria Elections 2019: Ezekwesili ti jẹ́ mínísítà ní Nàìjíríà lẹ́ẹ̀ mejì ọ̀tọ̀ọ̀tọ̀	politics
47480298	7 Oṣù Ẹrẹ̀nà 2019	Nigeria Elections 2019: Iléẹjọ́ ní Adebutu pẹ́ kó tó pe ẹjọ́ tako Kashamu	politics
47689997	25 Oṣù Ẹrẹ̀nà 2019	Ìjàmbá iná: Sitofu tó gbaná pàdé ike pẹtiró, ni iná bá sọ	nigeria
46924690	18 Oṣù Ṣẹ́rẹ́ 2019	Dino Melaye: Ọjọ́ mẹ́rìnlá gbáko ló lò láhàámọ́	politics
46361859	27 Oṣù Bélú 2018	Àwọn jàndùkú dáná sún ọkọ̀ níwájú ilé aṣòfin Akwa Ibom	politics
50452638	17 Oṣù Bélú 2019	Lateef Adedimeji: Toyin Abraham ní ìwọ̀fà lẹnu, Adedimeji wòye pé òbìrí nilé ayé	entertainment
46698859	28 Oṣù Ọ̀pẹ̀ 2018	Inec Oyo: Kò sí olóṣèlú tó fẹ fí owó rà káàdì lọwọ wà	politics
49412406	20 Oṣù Ògún 2019	Àwọn èèyàn sọ́rọ́: Ẹ máà ṣi Fayemi túmọ̀ lórí àṣẹ tó pa nípa sísọ Yorùbá	nigeria
50231203	30 Oṣù Ọ̀wàrà 2019	Schistosomiasis: Ibà fà bí ìgbín wọ ìpínlẹ̀ Eko torí ẹ̀gbin omi, wo ohun tó ń fà á	health
50231175	30 Oṣù Ọ̀wàrà 2019	Supreme Court: Atiku ní ìdájọ́ ilé ẹjọ́ tó dá Buhari láre kò b'òun nínú jẹ́	politics
46687724	26 Oṣù Ọ̀pẹ̀ 2018	Iléèṣẹ́ ọlọ́pàá sbum ẹnu àtẹ́ lu ìròyìn pé àwọn ọlọ́pàá kan sá lọ	nigeria
49712099	16 Oṣù Owewe 2019	Fake Pastor: Ọlọ́pàá mú aṣaájú ẹgbẹ́ òkùnkùn 'Ẹiyẹ Confraternity'	nigeria
47694436	25 Oṣù Ẹrẹ̀nà 2019	#FreeOurGirls: Àwọn ènìyàn n fi nkan kun àwòrán àarẹ Pierre Nkurunziza	africa
50700315	7 Oṣù Ọ̀pẹ̀ 2019	Reinhard Bonnke: Ajíhìnrere àgbáyé Reinhard Bonnke papòdà lẹ́ni ọdún mọ́kàndínlọ́gọ́rin	world
49624896	8 Oṣù Owewe 2019	Xenophobia: Kò sí wàhálà fún àwọn okòwò South Africa ni Eko	africa
51440211	10 Oṣù Èrèlè 2020	Lassa Fever: Ibà Lassa tún ti rán èèyàn mẹ́rin s'ọ́run ní ìpínlẹ̀ Kogi	health
46416855	2 Oṣù Ọ̀pẹ̀ 2018	Jonathan: Mó ń sàtilẹyìn fún Atiku kí ìsoro Nàíjíríà má baà fọ́n wa ká	politics
51353825	3 Oṣù Èrèlè 2020	Testimony Jaga sọ ohun tójú rẹ rí kó tó lè wo ara rẹ̀ láwòdúpẹ́	entertainment
48358763	22 Oṣù Ẹ̀bibi 2019	NASS media coverage: À n ṣe àgbéyẹ̀wò ìlànà túntún fún àwọn akọ̀ròyìn	entertainment
47601462	17 Oṣù Ẹrẹ̀nà 2019	IBDEC: Àyàfi tọ́wọ́ wa bá tẹ àwọn ọ̀dọ́ tó na òṣìṣẹ́ wa, ni iná yóò tó tàn nílẹ̀ Ìjẹ̀ṣà	nigeria
49705817	15 Oṣù Owewe 2019	Osun: Ìjọba ìpínlẹ̀ Ọ̀ṣun fẹ́ lé òṣìṣẹ́ 422 nítorí ayédèrú ìwé ẹ̀rí	nigeria
46983451	24 Oṣù Ṣẹ́rẹ́ 2019	Ò ti pẹ́ jù fún Ezekwesili láti yọwọ́, orúkọ ẹgbẹ́ rẹ̀ ACPN yóo hàn lórí ìwé ìdìbò #BBCNigeria2019	politics
47419146	1 Oṣù Ẹrẹ̀nà 2019	Ìpàdé ẹgbẹ́ alátakò: Makinde,Lanlehin kò tíì sọ ìgbésẹ̀ tí ọrọ kàn	politics
50993728	4 Oṣù Ṣẹ́rẹ́ 2020	Otedola Bridge accident: Èèyàn méjì bá ìjàmbá ọ̀kọ̀ tó ṣẹlẹ̀ lórí afárá Otedola lọ	nigeria
46622696	19 Oṣù Ọ̀pẹ̀ 2018	Davy dèrò ọ̀run nítorí 'Eré orí ẹní' ní ìlú Eko	entertainment
48640528	14 Oṣù Òkúdu 2019	Ọlọ́paà Ọ̀ṣun: Ààbò wà fún ẹ̀mí àti dúkìá aráàlú	nigeria
49027665	18 Oṣù Agẹmọ 2019	TUNNGR: Ta ló ṣe móríyá fún ọ jù lọ ní Super Eagles?	sport
51556280	19 Oṣù Èrèlè 2020	Lassa fever: ìpínlẹ̀ Èkó kéde èèyàn kan pẹ̀lú ibà Lassa	health
51239455	24 Oṣù Ṣẹ́rẹ́ 2020	Yoruba Films: Àwọn òṣèré tó bímọ s'Amẹrika lọ́dún 2019 rèé kí Trump tó f'òfin dèé	entertainment
47266572	17 Oṣù Èrèlè 2019	Nigeria 2019 Elections: Canada yá, àti àwọn ọ̀nà mì t'ọmọ Nàìjíríá fi bínú sí sísún ìdìbò	politics
49685339	13 Oṣù Owewe 2019	Election Tribunal: Lai Muhammed àti Oshiomole ní òfo ni ẹjọ́ kòtẹ́milọ́rùn PDP yóò já sí	politics
50956730	31 Oṣù Ọ̀pẹ̀ 2019	2019 in Retrospect: Wo àwọn èèyàn jáńkán tí yóò rékọjá sí 2020 nínú ọgbà ẹ̀wọ̀n	nigeria
49605308	6 Oṣù Owewe 2019	Robert Mugabe: Àkójọpọ̀ àwọn ọrọ Mugabe tó sọ àti eléyì tí kò sọ tí a kò lè gbàgbé	africa
51175919	20 Oṣù Ṣẹ́rẹ́ 2020	Child Abuse: Ọmọ ọdún mẹ́wàá ń ké ìrora lẹ́yìn tí ọ̀gá tì í sínú àrò búrẹ́dì	nigeria
47142447	7 Oṣù Èrèlè 2019	Lagos Budget: Onímọ̀ nípa ìsúná ṣàlàyé ìgbésẹ̀ Ambode	nigeria
50121036	21 Oṣù Ọ̀wàrà 2019	Revolution Now: Iléejọ́ tún wọ́gilé gbígbé ₦50m owó àsansílẹ̀ ààbò kalẹ̀	nigeria
46956305	22 Oṣù Ṣẹ́rẹ́ 2019	Àtúntò FSARS: Àwọn ọmọ Nàìjíríà bẹ̀nu ẹ̀tẹ́ lu àtúntò FSARS	nigeria
46233894	16 Oṣù Bélú 2018	Food Poison - Májèlé inú Àmàlà ṣekúpa ènìyàn mẹ́rin ní Ilorin	health
49544800	1 Oṣù Owewe 2019	Wike sí Ganduje: 'Èmi kìí ṣe dọ́là tó le kó sápò'	politics
46106837	6 Oṣù Bélú 2018	Èéfín gẹnẹratọ: Iléẹjọ́ ní kí ayálégbé san ₦2m owó ìtanràn	nigeria
49943741	5 Oṣù Ọ̀wàrà 2019	Kaduna kidnapping: Àwọn ajínigbé tó jí akẹ́kọ̀ọ́ Kaduna gbé ní kò sí ìtúsílẹ̀ fún wọn láì san N50 mílíọ̀nù	nigeria
